_id,version,code,commune_type_kh,commune_type_en,name_en,reference,prefix,issued_date,name,districts,createdAt,updatedAt,__v,note
120916,1,120916,សង្កាត់,Sangkat,Chaom Chau 3,អនុក្រឹត្យ ១៤៤ អនក្រ.បក,302,2016-07-17T17:00:00.000+0000,ចោមចៅទី៣,1209,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,បំបែកចេញពីសង្កាត់ចោមចៅ
210909,1,210909,ឃុំ,Commune,Popel,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពពេល,2109,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
100406,1,100406,ឃុំ,Commune,Roluos Mean Chey,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រលួសមានជ័យ,1004,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,
130406,1,130406,ឃុំ,Commune,Srayang,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រយង់,1304,2020-09-07 02:23:18.687,2020-09-07 02:23:18.687,0,
130706,1,130706,ឃុំ,Commune,Preah Khleang,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រះឃ្លាំង,1307,2020-09-07 02:23:18.686,2020-09-07 02:23:18.686,0,
120208,1,120208,សង្កាត់,Sangkat,Chey Chummeah,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ជ័យជំនះ,1202,2020-09-07 02:23:18.687,2020-09-07 02:23:18.687,0,
170609,1,170609,ឃុំ,Commune,Sranal,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រណាល,1706,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,
200512,1,200512,ឃុំ,Commune,Pouthi Reach,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពោធិរាជ,2005,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
171202,1,171202,ឃុំ,Commune,Klang Hay,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្លាំងហាយ,1712,2020-09-07 02:23:18.697,2020-09-07 02:23:18.697,0,
250308,1,250308,ឃុំ,Commune,Memong,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,មេមង,2503,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
150603,1,150603,ឃុំ,Commune,Anlong Reab,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អន្លង់រាប,1506,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
211002,1,211002,ឃុំ,Commune,Angk Khnor,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អង្គខ្នុរ,2110,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
211012,1,211012,ឃុំ,Commune,Srangae,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រង៉ែ,2110,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
160903,1,160903,ឃុំ,Commune,Hat Pak,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ហាត់ប៉ក់,1609,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,
200605,1,200605,សង្កាត់,Sangkat,Chek,១២ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,ចេក,2006,2020-09-07 02:23:18.692,2020-09-07 02:23:18.692,0,ពីមុនស្ថិតនៅក្នុងស្រុកស្វាយជ្រំ
150302,1,150302,ឃុំ,Commune,Ansa Chambak,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អន្សាចំបក់,1503,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
121407,1,121407,សង្កាត់,Sangkat,Prateah Lang,អនុក្រឹត្យលេខ០៤ អនក្រ.បក,302,2019-01-07T17:00:00.000+0000,ប្រទះឡាង,1214,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,កាត់ទៅខណ្ឌកំបូល
140204,1,140204,ឃុំ,Commune,Krabau,តាមប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្របៅ,1402,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
110105,1,110105,ឃុំ,Commune,Srae Preah,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែព្រះ,1101,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,
130201,1,130201,ឃុំ,Commune,Chhaeb Muoy,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ឆែបមួយ,1302,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,
121202,1,121202,សង្កាត់,Sangkat,Chbar Ampov Ti Pir,Sub Degree 579 on 25 Dec 2013 Move to Chbar Ampov,302,2013-12-24T17:00:00.000+0000,ច្បារអំពៅទី ២,1212,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,Sub Degree 579 on 25 Dec 2013 Move to Chbar Ampov
130801,1,130801,សង្កាត់,Sangkat,Kampong Pranak,អនុក្រឹតលេខ ១១ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,កំពង់ប្រណាក,1308,2020-09-07 02:23:18.686,2020-09-07 02:23:18.686,0,
100409,1,100409,ឃុំ,Commune,Srae Chis,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែជិះ,1004,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,
140407,3,140407,ឃុំ,Commune,Thma Pun,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ថ្មពូន,1404,2020-09-07 02:23:18.682,2020-09-07 02:23:18.682,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃលេខ ៤៩៣ ប្រ.ក ចុះថ្ងៃទី៣០ ខែមេសា ឆ្នាំ២០០១
120401,1,120401,សង្កាត់,Sangkat,Phsar Depou Ti Muoy,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ផ្សារដេប៉ូទី ១,1204,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,
120711,1,120711,សង្កាត់,Sangkat,Chrang Chamreh Ti Muoy,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ច្រាំងចំរេះទី ១,1207,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,
130512,1,130512,ឃុំ,Commune,Romoneiy,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រមណីយ,1305,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,
140201,1,140201,ឃុំ,Commune,Cheach,តាមប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជាច,1402,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
120808,1,120808,សង្កាត់,Sangkat,Ou Baek K'am,អនុក្រិត្យ ១៤៩ អនក្រ.បក,302,2016-07-17T17:00:00.000+0000,អូរបែកក្អម,1208,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,សង្កាត់បង្កើតថ្មី
120609,1,120609,សង្កាត់,Sangkat,Stueng Mean chey 2,អនុក្រឹត្យ ១៤៥ អនក្រ.បក,302,2016-07-17T17:00:00.000+0000,ស្ទឹងមានជ័យទី២,1206,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,បំបែកចេញពីសង្កាត់ស្ទឹងមានជ័យ
100302,1,100302,ឃុំ,Commune,Chrouy Banteay,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ្រោយបន្ទាយ,1003,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,
120607,1,120607,សង្កាត់,Sangkat,Chak Angrae Kraom,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ចាក់អង្រែក្រោម,1206,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,
171006,1,171006,សង្កាត់,Sangkat,Chreav,អនុក្រឹតលេខ ១៣ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,ជ្រាវ,1710,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,
200803,1,200803,សង្កាត់,Sangkat,Chrak Mtes,តាមអនុក្រឹតលេខ ២២៨អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ច្រកម្ទេស,2008,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,ដោយកាត់ចេញពីស្រុកស្វាទាប ខេត្តស្វាយរៀង​
200206,1,200206,ឃុំ,Commune,Reach Montir,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រាជមន្ទីរ,2002,2020-09-07 02:23:18.690,2020-09-07 02:23:18.690,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
200511,1,200511,ឃុំ,Commune,Kruos,តាមប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,គ្រួស,2005,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
171101,1,171101,ឃុំ,Commune,Chan Sa,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ចាន់ស,1711,2020-09-07 02:23:18.690,2020-09-07 02:23:18.690,0,
190102,1,190102,ឃុំ,Commune,Kbal Romeas,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្បាលរមាស,1901,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,
190401,1,190401,សង្កាត់,Sangkat,Stueng Traeng,អនុក្រឹត្យលេខ២២៤ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ស្ទឹងត្រែង,1904,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
30106,1,30106,ឃុំ,Commune,Ph'av,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ផ្អាវ,301,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
220301,1,220301,ឃុំ,Commune,Cheung Tien,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជើងទៀន,2203,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,
140809,1,140809,ឃុំ,Commune,Prey Sralet,តាមប្រកាសលេខ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រៃស្រឡិត,1408,2020-09-07 02:23:18.697,2020-09-07 02:23:18.697,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
200406,1,200406,ឃុំ,Commune,Chrey Thum,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ្រៃធំ,2004,2020-09-07 02:23:18.700,2020-09-07 02:23:18.700,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
230101,1,230101,ឃុំ,Commune,Angkaol,អនុក្រឹត្យលេខ ០៦​ អនក្រ.បក,301,2009-01-08T17:00:00.000+0000,អង្កោល,2301,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,ត្រូវបានប្តូរសង្កាត់អង្កោលទៅជាឃុំអង្កោល
60503,1,60503,ឃុំ,Commune,Sambour,លេខប្រកាស ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំបូរណ៍,605,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
110503,1,110503,សង្កាត់,Sangkat,Spean Mean Chey,តាមអនុក្រឹតលេខ ២២៦ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ស្ពានមានជ័យ,1105,2020-09-07 02:23:18.684,2020-09-07 02:23:18.684,0,
120301,1,120301,សង្កាត់,Sangkat,Ou Ruessei Ti Muoy,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,អូរឫស្សីទី ១,1203,2020-09-07 02:23:18.687,2020-09-07 02:23:18.687,0,
121406,1,121406,សង្កាត់,Sangkat,Boeng Thum,"អនុក្រឹត្យលេខ០៤ អនក្រ.បក, អនុក្រិតលេខ ៨០",302,2019-01-07T17:00:00.000+0000,បឹងធំ,1214,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,កាត់ទៅខណ្ឌកំបូល
120517,1,120517,សង្កាត់,Sangkat,Preaek Kampues,នស​/រកត/០៩១០/ ៧៦៣,302,2010-09-21T17:00:00.000+0000,ព្រែកកំពឹស,1205,2020-09-07 02:23:18.684,2020-09-07 02:23:18.684,0,ផ្លាស់ប្តូរពីស្រុក កណ្ដាលស្ទឹង ខេត្តកណ្តាល
120201,1,120201,សង្កាត់,Sangkat,Phsar Thmei Ti Muoy,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ផ្សារថ្មីទី ១,1202,2020-09-07 02:23:18.687,2020-09-07 02:23:18.687,0,
121205,1,121205,សង្កាត់,Sangkat,Veal Sbov,Sub Degree 579 on 25 Dec 2013 Move to Chbar Ampov,302,2013-12-24T17:00:00.000+0000,វាលស្បូវ,1212,2020-09-07 02:23:18.687,2020-09-07 02:23:18.687,0,Sub Degree 579 on 25 Dec 2013 Move to Chbar Ampov
100610,1,100610,ឃុំ,Commune,Thmei,តាមអនុក្រឹតលេខ ១០ អនក្រ.បក,301,2009-01-08T17:00:00.000+0000,ថ្មី,1006,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,
120914,1,120914,សង្កាត់,Sangkat,Chaom Chau 1,អនុក្រឹត្យ ១៤៤ អនក្រ.បក,302,2016-07-17T17:00:00.000+0000,ចោមចៅទី១,1209,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,បំបែកចេញពីសង្កាត់ចោមចៅ
140108,1,140108,ឃុំ,Commune,Spueu Kha,តាមប្រកាសលេខ ៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្ពឺ  ខ,1401,2020-09-07 02:23:18.686,2020-09-07 02:23:18.686,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
100401,1,100401,ឃុំ,Commune,Boeng Char,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បឹងចារ,1004,2020-09-07 02:23:18.688,2020-09-07 02:23:18.688,0,
110206,1,110206,ឃុំ,Commune,Srae Sangkum,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែសង្គម,1102,2020-09-07 02:23:18.682,2020-09-07 02:23:18.682,0,
170707,1,170707,ឃុំ,Commune,Lvea,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ល្វា,1707,2020-09-07 02:23:18.683,2020-09-07 02:23:18.683,0,
140106,1,140106,ឃុំ,Commune,Sdau Kaong,តាមប្រកាសលេខ ៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្ដៅកោង,1401,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
120507,1,120507,សង្កាត់,Sangkat,Pong Tuek,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,ពងទឹក,1205,2020-09-07 02:23:18.685,2020-09-07 02:23:18.685,0,
200308,1,200308,ឃុំ,Commune,Sangkae,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សង្កែ,2003,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
180401,1,180401,ឃុំ,Commune,Chamkar Luong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ចំការហ្លួង,1804,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,
160505,1,160505,ឃុំ,Commune,Ba Tang,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បាតាង,1605,2020-09-07 02:23:18.690,2020-09-07 02:23:18.690,0,
200305,1,200305,ឃុំ,Commune,Kampong Ampil,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កំពង់អំពិល,2003,2020-09-07 02:23:18.689,2020-09-07 02:23:18.689,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
150702,1,150702,ឃុំ,Commune,Phteah Rung,អនុក្រឹត្យលេខ ០៧ អនក្រ.បក,301,2019-01-07T17:00:00.000+0000,ផ្ទះរុង,1507,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,កាត់ទៅស្រុកតាលោសែនជ័យ
150604,1,150604,ឃុំ,Commune,Pramaoy,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ប្រម៉ោយ,1506,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
190107,1,190107,ឃុំ,Commune,Ta Lat,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,តាឡាត,1901,2020-09-07 02:23:18.692,2020-09-07 02:23:18.692,0,
190503,1,190503,ឃុំ,Commune,Kang Cham,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កាំងចាម,1905,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
190603,1,190603,ឃុំ,Commune,Preah Rumkel,អនុក្រឹត្យលេខ០៦ អនក្រ.បក,301,2019-01-07T17:00:00.000+0000,ព្រះរំកិល,1906,2020-09-07 02:23:18.699,2020-09-07 02:23:18.699,0,កាត់ទៅស្រុកបុរីអូរស្វាយសែនជ័យ
160404,1,160404,ឃុំ,Commune,Teun,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,តឺន,1604,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,
220202,1,220202,ឃុំ,Commune,Beng,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បេង,2202,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,
250709,1,250709,ឃុំ,Commune,Mong Riev,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,មង់រៀវ,2507,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
190505,1,190505,ឃុំ,Commune,Anlong Chrey,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អន្លង់ជ្រៃ,1905,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
200401,1,200401,ឃុំ,Commune,Ampil,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អំពិល,2004,2020-09-07 02:23:18.699,2020-09-07 02:23:18.699,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
30107,1,30107,ឃុំ,Commune,Sambour,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំបូរ,301,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
210703,1,210703,ឃុំ,Commune,Cheung Kuon,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជើងគួន,2107,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
210913,1,210913,ឃុំ,Commune,Tram Kak,លេខ ៤៩៣ ប្រក,301,2001-04-29T17:00:00.000+0000,ត្រាំកក់,2109,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
250301,1,250301,ឃុំ,Commune,Chan Mul,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ចាន់មូល,2503,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
190403,1,190403,សង្កាត់,Sangkat,Preah Bat,អនុក្រឹត្យលេខ២២៤ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ព្រះបាទ,1904,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
160201,1,160201,សង្កាត់,Sangkat,Kachanh,អនុក្រឹត្យលេខ ២២៧ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,កាចាញ,1602,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,
